id,ep,pic,num,belong,name,gender,birth,address,job,level,career,wealth,military,tax_total,tax_5y,tax_defalt,crim_cnt,candi_cnt,detail_url,gong_url
374,달성군,http://info.nec.go.kr/photo_20200415/Gsg2708/Hb100137176/gicho/thumbnail.100137176.JPG,2,미래통합당,"추경호
(秋慶鎬)",남,"1960.07.29
(59세)",대구광역시 달성군 화원읍 비슬로539길,국회의원,"미국 오리건대학교 대학원 졸업 (경제학석사, 1991.9.~1993.3.)","(현)달성군 국회의원
(전)기획재정부 1차관",3206435,군복무를 마치지 아니한 사람,84735,0,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137176,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137176#none
375,달성군,http://info.nec.go.kr/photo_20200415/Gsg2708/Hb100134953/gicho/thumbnail.100134953.JPG,7,민중당,"조정훈
(趙庭焄)",남,"1975.01.06
(45세)",대구광역시 달성군 화원읍 명곡로,노동자,대구보건전문대학 산업안전과 졸업,"(전)민주노총대구지역본부 수석부본부장
(현)민중당대구시당 달성군위원장",151600,군복무를 마친사람,24096,0,0,7건,2회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100134953,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134953#none
376,달성군,http://info.nec.go.kr/photo_20200415/Gsg2708/Hb100134748/gicho/thumbnail.100134748.JPG,8,국가혁명배당금당,"김지영
(金志瑛)",여,"1968.04.25
(51세)",대구광역시 달성군 구지면 과학마을로,공인중개사,효성여자대학교 음악대학 성악과 졸업,"(현)국가혁명배당금당 당대표 특별보좌관
(현)구지일번지 공인중개사 대표",246836,해당없음(비대상),11957,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100134748,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134748#none
377,달성군,http://info.nec.go.kr/photo_20200415/Gsg2708/Hb100137928/gicho/thumbnail.100137928.JPG,9,무소속,"서상기
(徐相箕)",남,"1946.01.29
(74세)",대구광역시 달성군 현풍읍 국가산단북로100길,한국청소년단체협의회장,"미국 드렉셀대학교 대학원 졸업(공학박사, 1972.9.~1976.5.)","(전)17, 18, 19대 국회의원
(현)한국청소년단체협의회 회장",1774960,군복무를 마친사람,82617,0,0,없음,3회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137928,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137928#none
378,중구강화군옹진군,http://info.nec.go.kr/photo_20200415/Gsg2801/Hb100135102/gicho/thumbnail.100135102.JPG,1,더불어민주당,"조택상
(趙澤相)",남,"1959.02.11
(61세)",인천광역시 중구 하늘별빛로,정당인,중앙대학교 행정대학원 졸업(행정학석사),"(전)더불어민주당 중구동구강화군옹진군 지역위원장
(전)제5대 인천광역시 동구청장",1086584,군복무를 마친사람,52672,0,0,1건,3회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100135102,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135102#none
379,중구강화군옹진군,http://info.nec.go.kr/photo_20200415/Gsg2801/Hb100134804/gicho/thumbnail.100134804.JPG,2,미래통합당,"배준영
(裵俊英)",남,"1970.10.21
(49세)",인천광역시 중구 인항로,(사)인천경제연구원 이사장,연세대학교 정치외교학과 졸업,"(전)제20대 국회의원선거 후보 (중구동구강화군옹진군선거구)
(전)대한민국 국회 부대변인(2급상당)",3578302,군복무를 마친사람,344363,0,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100134804,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134804#none
380,중구강화군옹진군,http://info.nec.go.kr/photo_20200415/Gsg2801/Hb100137299/gicho/thumbnail.100137299.JPG,7,우리공화당,"조수진
(曺秀眞)",여,"1969.09.09
(50세)",인천광역시 중구 운남서로,정당인,한국외국어대학교 영어과 졸업,"(현)우리공화당 수석국제대변인
(전)글로벌 보험금융그룹 알리안츠 아시아태평양지부 전략실장",393530,해당없음(비대상),28895,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137299,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137299#none
381,중구강화군옹진군,http://info.nec.go.kr/photo_20200415/Gsg2801/Hb100135530/gicho/thumbnail.100135530.JPG,8,국가혁명배당금당,"최부겸
(崔溥兼)",남,"1978.02.27
(42세)",인천광역시 남동구 서창남순환로,정당인,미기재,"(현)국가혁명배당금당 인천중구강화군옹진군당협위원장
(현)당대표 특별보좌관",-3615,군복무를 마친사람,2125,0,0,1건,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100135530,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135530#none
382,동구미추홀구갑,http://info.nec.go.kr/photo_20200415/Gsg2803/Hb100136114/gicho/thumbnail.100136114.JPG,1,더불어민주당,"허종식
(許琮植)",남,"1962.02.08
(58세)",인천광역시 미추홀구 한나루로550번길,정당인,인하대학교 국어국문학과 졸업,"(전)인천광역시 균형발전정무부시장
(현)더불어민주당 동구미추홀구갑지역위원장",694056,군복무를 마치지 아니한 사람,14238,0,0,1건,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136114,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136114#none
383,동구미추홀구갑,http://info.nec.go.kr/photo_20200415/Gsg2803/Hb100137347/gicho/thumbnail.100137347.JPG,2,미래통합당,"전희경
(全希卿)",여,"1975.10.09
(44세)",인천광역시 미추홀구 주승로,국회의원,이화여자대학교 행정학과 졸업,"(현)국회의원
(현)미래통합당 대변인",326578,해당없음(비대상),55258,2237,2235,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137347,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137347#none
384,동구미추홀구갑,http://info.nec.go.kr/photo_20200415/Gsg2803/Hb100136848/gicho/thumbnail.100136848.JPG,6,정의당,"문영미
(文英美)",여,"1966.05.16
(53세)",인천광역시 미추홀구 경인로,정당인,인천대학교 문화대학원 제4차 석사과정 수료(지역문화기획학과),"(전)남구의회의원(5대~7대, 3선)
(전)남구청장선거 후보",141045,해당없음(비대상),668,0,0,없음,4회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136848,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136848#none
385,동구미추홀구갑,http://info.nec.go.kr/photo_20200415/Gsg2803/Hb100136316/gicho/thumbnail.100136316.JPG,7,국가혁명배당금당,"이상욱
(李相旭)",남,"1974.08.09
(45세)",인천광역시 강화군 교동면 교동동로293번길,농업경영인,인하공업전문대학 토목과 졸업,"(전)국민정치혁명연대조직위원회 인천광역시위원장
(현)국가혁명배당금당인천광역시당 사무처장",-22272,군복무를 마친사람,184,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136316,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136316#none
386,동구미추홀구을,http://info.nec.go.kr/photo_20200415/Gsg2803/Hb100134743/gicho/thumbnail.100134743.JPG,1,더불어민주당,"남영희
(南英姬)",여,"1971.11.15
(48세)",인천광역시 미추홀구 용정공원로,정당인,연세대학교 행정대학원 졸업(정치학 석사),"(현)대통령직속 국가균형발전위원회 국민소통 특별위원
(전)문재인대통령 청와대 행정관",851576,해당없음(비대상),53274,224,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100134743,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134743#none
387,동구미추홀구을,http://info.nec.go.kr/photo_20200415/Gsg2803/Hb100137464/gicho/thumbnail.100137464.JPG,2,미래통합당,"안상수
(安相洙)",남,"1946.05.28
(73세)",인천광역시 미추홀구 용정공원로,국회의원,서울대학교 대학원 졸업(경영학석사),"(현)제20대 국회의원(3선)
(전)민선 3·4대 인천광역시장",379561,군복무를 마치지 아니한 사람,25827,0,0,없음,9회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137464,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137464#none
388,동구미추홀구을,http://info.nec.go.kr/photo_20200415/Gsg2803/Hb100137265/gicho/thumbnail.100137265.JPG,6,정의당,"정수영
(丁洙榮)",남,"1967.02.25
(53세)",인천광역시 미추홀구 학익소로61번길,정당인,인천대학교 건축공학과 졸업,"(전)인천광역시의회 의원(살기좋은 아파트 만들기 특별위원장)
(전)국립인천대학교 총동문회 회장",511563,군복무를 마치지 아니한 사람,4530,0,0,1건,4회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137265,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137265#none
389,동구미추홀구을,http://info.nec.go.kr/photo_20200415/Gsg2803/Hb100135359/gicho/thumbnail.100135359.JPG,7,국가혁명배당금당,"황창식
(黃昌植)",남,"1953.09.24
(66세)",인천광역시 미추홀구 경인로116번길,정당인,미기재,(현)국가혁명배당금당 인천광역시당 위원장,181790,군복무를 마친사람,9057,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100135359,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135359#none
390,동구미추홀구을,http://info.nec.go.kr/photo_20200415/Gsg2803/Hb100135981/gicho/thumbnail.100135981.JPG,8,무소속,"윤상현
(尹相現)",남,"1962.12.01
(57세)",인천광역시 미추홀구 매소홀로,국회의원,"미국 조지워싱턴대학교 졸업(정치학 박사, 90.9.~94.5.)","(현)인천 미추홀구을 국회의원
(전)미국 존스홉킨스대학교 국제관계대학원 초빙조교수",16588523,군복무를 마친사람,537547,729,0,없음,4회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100135981,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135981#none
391,연수구갑,http://info.nec.go.kr/photo_20200415/Gsg2804/Hb100137009/gicho/thumbnail.100137009.JPG,1,더불어민주당,"박찬대
(朴贊大)",남,"1967.05.10
(52세)",인천광역시 연수구 비류대로,국회의원,서울대학교 대학원 경영학과 졸업(경영학석사),"(현) 국회의원
(현) 더불어민주당 원내대변인",1737115,군복무를 마친사람,207237,0,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137009,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137009#none
392,연수구갑,http://info.nec.go.kr/photo_20200415/Gsg2804/Hb100136048/gicho/thumbnail.100136048.JPG,2,미래통합당,"정승연
(鄭升硯)",남,"1966.09.10
(53세)",인천광역시 연수구 먼우금로222번길,인하대학교 경영대학 교수,교토대학 대학원 경제학연구과 박사과정 졸업(경제학박사 1995.4~1999.3),"(전) 제20대 국회의원선거 연수구갑 새누리당 후보
(현) 인하대학교 경영대학 교수",2067300,군복무를 마친사람,61805,0,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136048,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136048#none
393,연수구갑,http://info.nec.go.kr/photo_20200415/Gsg2804/Hb100135481/gicho/thumbnail.100135481.JPG,7,국가혁명배당금당,"주진영
(朱昣映)",남,"1961.02.10
(59세)",인천광역시 연수구 함박안로,세계평화정각참선원 대표,한양사이버대학교 글로벌경영학과 1학년 재학중,"(현) 연합불교방송(CBC 108TV)부회장
(현) 국가혁명배당금당 인천광역시당 조직위원회 위원장",656144,군복무를 마치지 아니한 사람,87521,0,0,2건,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100135481,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135481#none
394,연수구을,http://info.nec.go.kr/photo_20200415/Gsg2804/Hb100134866/gicho/thumbnail.100134866.JPG,1,더불어민주당,"정일영
(鄭日永)",남,"1957.08.14
(62세)",인천광역시 연수구 센트럴로,정당인,영국 리즈대학교 경제학전공 박사과정 졸업(경제학박사 1994. 12 ~ 1997. 1),"(전) 인천국제공항공사 사장
(전) 국토해양부 교통정책실장",1753797,군복무를 마친사람,175844,0,0,없음,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100134866,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100134866#none
395,연수구을,http://info.nec.go.kr/photo_20200415/Gsg2804/Hb100137123/gicho/thumbnail.100137123.JPG,2,미래통합당,"민경욱
(閔庚旭)",남,"1963.06.17
(56세)",인천광역시 연수구 해돋이로6번길,국회의원,연세대학교 국제학대학원 행정학전공 석사과정 졸업,"(현) 제20대 국회의원(미래통합당 연수구을)
(전) KBS 9시뉴스 앵커",3209445,군복무를 마친사람,79582,0,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137123,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137123#none
396,연수구을,http://info.nec.go.kr/photo_20200415/Gsg2804/Hb100135575/gicho/thumbnail.100135575.JPG,6,정의당,"이정미
(李貞味)",여,"1966.02.07
(54세)",인천광역시 연수구 송도문화로84번길,제20대 국회의원(비례대표),성공회대학교 NGO대학원 정치정책학전공 석사과정 수료,"(전)정의당 당대표
(현)제20대 국회 환경노동위원회 위원",478268,해당없음(비대상),16862,0,0,없음,4회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100135575,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135575#none
397,연수구을,http://info.nec.go.kr/photo_20200415/Gsg2804/Hb100135616/gicho/thumbnail.100135616.JPG,7,국가혁명배당금당,"주정국
(朱珽國)",남,"1955.10.28
(64세)",경기도 안양시 만안구 충훈로,임대사업자,미기재,"(현) 국가혁명배당금당 인천광역시당 중구동구강화옹진군 지역당원협의회 부위원장
(현) JU CO.,LTD. 캄보디아 법인 대표",525370,군복무를 마친사람,430,0,0,1건,0회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100135616,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100135616#none
398,남동구갑,http://info.nec.go.kr/photo_20200415/Gsg2805/Hb100136967/gicho/thumbnail.100136967.JPG,1,더불어민주당,"맹성규
(孟聖奎)",남,"1962.05.16
(57세)",인천광역시 남동구 선수촌로,제20대 국회의원,한국항공대학교 대학원 졸업(법학박사),"(전) 국토교통부 제2차관
(현) 제20대 국회의원(남동구갑)",1793871,군복무를 마친사람,72282,0,0,없음,1회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100136967,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100136967#none
399,남동구갑,http://info.nec.go.kr/photo_20200415/Gsg2805/Hb100137211/gicho/thumbnail.100137211.JPG,2,미래통합당,"유정복
(劉正福)",남,"1957.06.16
(62세)",인천광역시 남동구 논현로,정당인,연세대학교 대학원 정치학과 박사과정 수료,"(전)행정안전부장관
(전)인천광역시장",787212,군복무를 마친사람,131309,6345,0,없음,8회,http://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020200415&huboId=100137211,http://policy.nec.go.kr/plc/popup/initUMAPopup.do?sgId=20200415&subSgId=220200415&huboid=100137211#none
